number,year,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
272,2015,KLYUTF15_0013rr,upper,Klondike_R,1.06e-5,0,KLYUTF15,13,rr
273,2015,KLYUTF15_0013rr,upper,Porcupine_R,2.96017e-4,0,KLYUTF15,13,rr
274,2015,KLYUTF15_0013rr,upper,Stewart_R,0.325022832,0,KLYUTF15,13,rr
275,2015,KLYUTF15_0013rr,upper,Mayo_R,0.123324173,0,KLYUTF15,13,rr
276,2015,KLYUTF15_0013rr,upper,Pelly_R,0.001383791,0,KLYUTF15,13,rr
277,2015,KLYUTF15_0013rr,upper,Blind_CK,0.037520528,0,KLYUTF15,13,rr
278,2015,KLYUTF15_0013rr,upper,Tincup_Creek,0.002452429,0,KLYUTF15,13,rr
279,2015,KLYUTF15_0013rr,upper,Yukon_R_Mainstem,8.64e-5,0,KLYUTF15,13,rr
280,2015,KLYUTF15_0013rr,upper,Tatchun_CK,7.22775e-4,0,KLYUTF15,13,rr
281,2015,KLYUTF15_0013rr,upper,Nordenskiold_R,5.85324e-4,0,KLYUTF15,13,rr
282,2015,KLYUTF15_0013rr,upper,Little_Salmon_R,4.96635e-4,0,KLYUTF15,13,rr
283,2015,KLYUTF15_0013rr,upper,Big_Salmon_R,5.13e-5,0,KLYUTF15,13,rr
284,2015,KLYUTF15_0013rr,upper,Nisutlin_R,1.5e-5,0,KLYUTF15,13,rr
285,2015,KLYUTF15_0013rr,upper,Teslin_R,2.33127e-4,0,KLYUTF15,13,rr
286,2015,KLYUTF15_0013rr,upper,Morley_R,0.005213013,0,KLYUTF15,13,rr
287,2015,KLYUTF15_0013rr,upper,Takhini_R,1.27e-7,0,KLYUTF15,13,rr
288,2015,KLYUTF15_0013rr,upper,Whitehorse,1.84341e-4,0,KLYUTF15,13,rr
289,2015,KLYUTF15_0016rr,lower,Andreafsky_R,5.07e-7,0,KLYUTF15,16,rr
290,2015,KLYUTF15_0016rr,lower,Anvik_R,5.69e-6,0,KLYUTF15,16,rr
291,2015,KLYUTF15_0016rr,lower,Nulato_R,1.34e-6,0,KLYUTF15,16,rr
292,2015,KLYUTF15_0016rr,lower,Gisasa_R,0.001322406,0,KLYUTF15,16,rr
293,2015,KLYUTF15_0016rr,lower,Kateel_R,3.15578e-4,0,KLYUTF15,16,rr
294,2015,KLYUTF15_0016rr,lower,Tozitna_R,0.016927893,0,KLYUTF15,16,rr
295,2015,KLYUTF15_0016rr,middle,S_Fk_Koyukuk_R,4.39746e-4,0,KLYUTF15,16,rr
296,2015,KLYUTF15_0016rr,middle,Henshaw_Creek,1.86052e-4,0,KLYUTF15,16,rr
297,2015,KLYUTF15_0016rr,middle,Kantishna_R,3.10689e-4,0,KLYUTF15,16,rr
298,2015,KLYUTF15_0016rr,middle,Chatanika_R,0.0071222,0,KLYUTF15,16,rr
299,2015,KLYUTF15_0016rr,middle,Chena_R,0.001231991,0,KLYUTF15,16,rr
300,2015,KLYUTF15_0016rr,middle,Salcha_R,0.008284,0,KLYUTF15,16,rr
301,2015,KLYUTF15_0016rr,middle,Goodpaster_R,0.004845148,0,KLYUTF15,16,rr
302,2015,KLYUTF15_0016rr,middle,Beaver_Ck,0.821900763,0,KLYUTF15,16,rr
303,2015,KLYUTF15_0016rr,middle,Chandalar_R,0.016169003,0,KLYUTF15,16,rr
304,2015,KLYUTF15_0016rr,middle,Sheenjek_R,0.045095809,0,KLYUTF15,16,rr
305,2015,KLYUTF15_0016rr,middle,Coleen_R,0.001894754,0,KLYUTF15,16,rr
306,2015,KLYUTF15_0016rr,upper,Kandik_R,7.83132e-4,0,KLYUTF15,16,rr
307,2015,KLYUTF15_0016rr,upper,Chandindu_R,0.006766961,0,KLYUTF15,16,rr
308,2015,KLYUTF15_0016rr,upper,Klondike_R,0.002085419,0,KLYUTF15,16,rr
309,2015,KLYUTF15_0016rr,upper,Porcupine_R,3.9091e-4,0,KLYUTF15,16,rr
310,2015,KLYUTF15_0016rr,upper,Stewart_R,0.053596459,0,KLYUTF15,16,rr
311,2015,KLYUTF15_0016rr,upper,Mayo_R,0.009267074,0,KLYUTF15,16,rr
312,2015,KLYUTF15_0016rr,upper,Pelly_R,6.66e-5,0,KLYUTF15,16,rr
313,2015,KLYUTF15_0016rr,upper,Blind_CK,3.77048e-4,0,KLYUTF15,16,rr
314,2015,KLYUTF15_0016rr,upper,Tincup_Creek,1.11e-7,0,KLYUTF15,16,rr
315,2015,KLYUTF15_0016rr,upper,Yukon_R_Mainstem,7.49e-5,0,KLYUTF15,16,rr
316,2015,KLYUTF15_0016rr,upper,Tatchun_CK,1.76187e-4,0,KLYUTF15,16,rr
317,2015,KLYUTF15_0016rr,upper,Nordenskiold_R,8.2e-6,0,KLYUTF15,16,rr
318,2015,KLYUTF15_0016rr,upper,Little_Salmon_R,4.83e-5,0,KLYUTF15,16,rr
319,2015,KLYUTF15_0016rr,upper,Big_Salmon_R,5.01e-6,0,KLYUTF15,16,rr
320,2015,KLYUTF15_0016rr,upper,Nisutlin_R,7.33e-6,0,KLYUTF15,16,rr
321,2015,KLYUTF15_0016rr,upper,Teslin_R,3.58e-5,0,KLYUTF15,16,rr
322,2015,KLYUTF15_0016rr,upper,Morley_R,2.2343e-4,0,KLYUTF15,16,rr
323,2015,KLYUTF15_0016rr,upper,Takhini_R,2.3e-5,0,KLYUTF15,16,rr
324,2015,KLYUTF15_0016rr,upper,Whitehorse,1.05e-5,0,KLYUTF15,16,rr
325,2015,KLYUTF15_0017qc,lower,Andreafsky_R,8.87e-8,0,KLYUTF15,17,qc
326,2015,KLYUTF15_0017qc,lower,Anvik_R,1.57e-7,0,KLYUTF15,17,qc
327,2015,KLYUTF15_0017qc,lower,Nulato_R,1.92e-7,0,KLYUTF15,17,qc
328,2015,KLYUTF15_0017qc,lower,Gisasa_R,1.68691e-4,0,KLYUTF15,17,qc
329,2015,KLYUTF15_0017qc,lower,Kateel_R,7.97e-5,0,KLYUTF15,17,qc
330,2015,KLYUTF15_0017qc,lower,Tozitna_R,0.012000341,0,KLYUTF15,17,qc
331,2015,KLYUTF15_0017qc,middle,S_Fk_Koyukuk_R,2.14969e-4,0,KLYUTF15,17,qc
332,2015,KLYUTF15_0017qc,middle,Henshaw_Creek,3.11246e-4,0,KLYUTF15,17,qc
333,2015,KLYUTF15_0017qc,middle,Kantishna_R,1.03e-5,0,KLYUTF15,17,qc
334,2015,KLYUTF15_0017qc,middle,Chatanika_R,9.51632e-4,0,KLYUTF15,17,qc
335,2015,KLYUTF15_0017qc,middle,Chena_R,7.1352e-4,0,KLYUTF15,17,qc
336,2015,KLYUTF15_0017qc,middle,Salcha_R,0.002387982,0,KLYUTF15,17,qc
337,2015,KLYUTF15_0017qc,middle,Goodpaster_R,0.006395688,0,KLYUTF15,17,qc
338,2015,KLYUTF15_0017qc,middle,Beaver_Ck,0.842186023,0,KLYUTF15,17,qc
339,2015,KLYUTF15_0017qc,middle,Chandalar_R,6.73015e-4,0,KLYUTF15,17,qc
340,2015,KLYUTF15_0017qc,middle,Sheenjek_R,3.08763e-4,0,KLYUTF15,17,qc
341,2015,KLYUTF15_0017qc,middle,Coleen_R,2.90404e-4,0,KLYUTF15,17,qc
342,2015,KLYUTF15_0017qc,upper,Kandik_R,6.93e-5,0,KLYUTF15,17,qc
343,2015,KLYUTF15_0017qc,upper,Chandindu_R,1.54533e-4,0,KLYUTF15,17,qc
344,2015,KLYUTF15_0017qc,upper,Klondike_R,1.29339e-4,0,KLYUTF15,17,qc
345,2015,KLYUTF15_0017qc,upper,Porcupine_R,9.12e-5,0,KLYUTF15,17,qc
346,2015,KLYUTF15_0017qc,upper,Stewart_R,0.081121812,0,KLYUTF15,17,qc
347,2015,KLYUTF15_0017qc,upper,Mayo_R,0.022379931,0,KLYUTF15,17,qc
348,2015,KLYUTF15_0017qc,upper,Pelly_R,2.70398e-4,0,KLYUTF15,17,qc
349,2015,KLYUTF15_0017qc,upper,Blind_CK,0.003973246,0,KLYUTF15,17,qc
350,2015,KLYUTF15_0017qc,upper,Tincup_Creek,9.29e-6,0,KLYUTF15,17,qc
351,2015,KLYUTF15_0017qc,upper,Yukon_R_Mainstem,3.56751e-4,0,KLYUTF15,17,qc
352,2015,KLYUTF15_0017qc,upper,Tatchun_CK,1.9795e-4,0,KLYUTF15,17,qc
353,2015,KLYUTF15_0017qc,upper,Nordenskiold_R,3.48988e-4,0,KLYUTF15,17,qc
354,2015,KLYUTF15_0017qc,upper,Little_Salmon_R,0.004859517,0,KLYUTF15,17,qc
355,2015,KLYUTF15_0017qc,upper,Big_Salmon_R,3.4798e-4,0,KLYUTF15,17,qc
356,2015,KLYUTF15_0017qc,upper,Nisutlin_R,6.13179e-4,0,KLYUTF15,17,qc
357,2015,KLYUTF15_0017qc,upper,Teslin_R,0.00161446,0,KLYUTF15,17,qc
358,2015,KLYUTF15_0017qc,upper,Morley_R,0.01567282,0,KLYUTF15,17,qc
359,2015,KLYUTF15_0017qc,upper,Takhini_R,5.26808e-4,0,KLYUTF15,17,qc
360,2015,KLYUTF15_0017qc,upper,Whitehorse,5.69776e-4,0,KLYUTF15,17,qc
361,2015,KLYUTF15_0017rr,lower,Andreafsky_R,8.87e-8,0,KLYUTF15,17,rr
362,2015,KLYUTF15_0017rr,lower,Anvik_R,1.57e-7,0,KLYUTF15,17,rr
363,2015,KLYUTF15_0017rr,lower,Nulato_R,1.92e-7,0,KLYUTF15,17,rr
364,2015,KLYUTF15_0017rr,lower,Gisasa_R,1.68691e-4,0,KLYUTF15,17,rr
365,2015,KLYUTF15_0017rr,lower,Kateel_R,7.97e-5,0,KLYUTF15,17,rr
366,2015,KLYUTF15_0017rr,lower,Tozitna_R,0.012000341,0,KLYUTF15,17,rr
367,2015,KLYUTF15_0017rr,middle,S_Fk_Koyukuk_R,2.14969e-4,0,KLYUTF15,17,rr
368,2015,KLYUTF15_0017rr,middle,Henshaw_Creek,3.11246e-4,0,KLYUTF15,17,rr
369,2015,KLYUTF15_0017rr,middle,Kantishna_R,1.03e-5,0,KLYUTF15,17,rr
370,2015,KLYUTF15_0017rr,middle,Chatanika_R,9.51632e-4,0,KLYUTF15,17,rr
371,2015,KLYUTF15_0017rr,middle,Chena_R,7.1352e-4,0,KLYUTF15,17,rr
372,2015,KLYUTF15_0017rr,middle,Salcha_R,0.002387982,0,KLYUTF15,17,rr
373,2015,KLYUTF15_0017rr,middle,Goodpaster_R,0.006395688,0,KLYUTF15,17,rr
374,2015,KLYUTF15_0017rr,middle,Beaver_Ck,0.842186023,0,KLYUTF15,17,rr
375,2015,KLYUTF15_0017rr,middle,Chandalar_R,6.73015e-4,0,KLYUTF15,17,rr
376,2015,KLYUTF15_0017rr,middle,Sheenjek_R,3.08763e-4,0,KLYUTF15,17,rr
377,2015,KLYUTF15_0017rr,middle,Coleen_R,2.90404e-4,0,KLYUTF15,17,rr
378,2015,KLYUTF15_0017rr,upper,Kandik_R,6.93e-5,0,KLYUTF15,17,rr
379,2015,KLYUTF15_0017rr,upper,Chandindu_R,1.54533e-4,0,KLYUTF15,17,rr
380,2015,KLYUTF15_0017rr,upper,Klondike_R,1.29339e-4,0,KLYUTF15,17,rr
381,2015,KLYUTF15_0017rr,upper,Porcupine_R,9.12e-5,0,KLYUTF15,17,rr
382,2015,KLYUTF15_0017rr,upper,Stewart_R,0.081121812,0,KLYUTF15,17,rr
383,2015,KLYUTF15_0017rr,upper,Mayo_R,0.022379931,0,KLYUTF15,17,rr
384,2015,KLYUTF15_0017rr,upper,Pelly_R,2.70398e-4,0,KLYUTF15,17,rr
385,2015,KLYUTF15_0017rr,upper,Blind_CK,0.003973246,0,KLYUTF15,17,rr
386,2015,KLYUTF15_0017rr,upper,Tincup_Creek,9.29e-6,0,KLYUTF15,17,rr
387,2015,KLYUTF15_0017rr,upper,Yukon_R_Mainstem,3.56751e-4,0,KLYUTF15,17,rr
388,2015,KLYUTF15_0017rr,upper,Tatchun_CK,1.9795e-4,0,KLYUTF15,17,rr
389,2015,KLYUTF15_0017rr,upper,Nordenskiold_R,3.48988e-4,0,KLYUTF15,17,rr
390,2015,KLYUTF15_0017rr,upper,Little_Salmon_R,0.004859517,0,KLYUTF15,17,rr
391,2015,KLYUTF15_0017rr,upper,Big_Salmon_R,3.4798e-4,0,KLYUTF15,17,rr
392,2015,KLYUTF15_0017rr,upper,Nisutlin_R,6.13179e-4,0,KLYUTF15,17,rr
393,2015,KLYUTF15_0017rr,upper,Teslin_R,0.00161446,0,KLYUTF15,17,rr
394,2015,KLYUTF15_0017rr,upper,Morley_R,0.01567282,0,KLYUTF15,17,rr
395,2015,KLYUTF15_0017rr,upper,Takhini_R,5.26808e-4,0,KLYUTF15,17,rr
396,2015,KLYUTF15_0017rr,upper,Whitehorse,5.69776e-4,0,KLYUTF15,17,rr
397,2015,KLYUTF15_0018rr,lower,Andreafsky_R,1.11496e-4,0,KLYUTF15,18,rr
398,2015,KLYUTF15_0018rr,lower,Anvik_R,1.5822e-4,0,KLYUTF15,18,rr
399,2015,KLYUTF15_0018rr,lower,Nulato_R,4.4e-5,0,KLYUTF15,18,rr
400,2015,KLYUTF15_0018rr,lower,Gisasa_R,0.045463954,0,KLYUTF15,18,rr
401,2015,KLYUTF15_0018rr,lower,Kateel_R,0.009937653,0,KLYUTF15,18,rr
402,2015,KLYUTF15_0018rr,lower,Tozitna_R,0.124518741,0,KLYUTF15,18,rr
403,2015,KLYUTF15_0018rr,middle,S_Fk_Koyukuk_R,0.001967953,0,KLYUTF15,18,rr
404,2015,KLYUTF15_0018rr,middle,Henshaw_Creek,3.72798e-4,0,KLYUTF15,18,rr
405,2015,KLYUTF15_0018rr,middle,Kantishna_R,4.37e-5,0,KLYUTF15,18,rr
406,2015,KLYUTF15_0018rr,middle,Chatanika_R,0.014561311,0,KLYUTF15,18,rr
407,2015,KLYUTF15_0018rr,middle,Chena_R,0.003544813,0,KLYUTF15,18,rr
408,2015,KLYUTF15_0018rr,middle,Salcha_R,0.01076102,0,KLYUTF15,18,rr
409,2015,KLYUTF15_0018rr,middle,Goodpaster_R,0.077809563,0,KLYUTF15,18,rr
410,2015,KLYUTF15_0018rr,middle,Beaver_Ck,0.360512591,0,KLYUTF15,18,rr
411,2015,KLYUTF15_0018rr,middle,Chandalar_R,0.004242285,0,KLYUTF15,18,rr
412,2015,KLYUTF15_0018rr,middle,Sheenjek_R,0.00292159,0,KLYUTF15,18,rr
413,2015,KLYUTF15_0018rr,middle,Coleen_R,4.69096e-4,0,KLYUTF15,18,rr
414,2015,KLYUTF15_0018rr,upper,Kandik_R,3.31e-5,0,KLYUTF15,18,rr
415,2015,KLYUTF15_0018rr,upper,Chandindu_R,8.12e-6,0,KLYUTF15,18,rr
416,2015,KLYUTF15_0018rr,upper,Klondike_R,1.98e-5,0,KLYUTF15,18,rr
417,2015,KLYUTF15_0018rr,upper,Porcupine_R,1.62705e-4,0,KLYUTF15,18,rr
418,2015,KLYUTF15_0018rr,upper,Stewart_R,0.277928372,0,KLYUTF15,18,rr
419,2015,KLYUTF15_0018rr,upper,Mayo_R,0.040467288,0,KLYUTF15,18,rr
420,2015,KLYUTF15_0018rr,upper,Pelly_R,6.60772e-4,0,KLYUTF15,18,rr
421,2015,KLYUTF15_0018rr,upper,Blind_CK,0.006544856,0,KLYUTF15,18,rr
422,2015,KLYUTF15_0018rr,upper,Tincup_Creek,1.61e-6,0,KLYUTF15,18,rr
423,2015,KLYUTF15_0018rr,upper,Yukon_R_Mainstem,6.9e-5,0,KLYUTF15,18,rr
424,2015,KLYUTF15_0018rr,upper,Tatchun_CK,1.03836e-4,0,KLYUTF15,18,rr
425,2015,KLYUTF15_0018rr,upper,Nordenskiold_R,8.45929e-4,0,KLYUTF15,18,rr
426,2015,KLYUTF15_0018rr,upper,Little_Salmon_R,0.001105664,0,KLYUTF15,18,rr
427,2015,KLYUTF15_0018rr,upper,Big_Salmon_R,2.85e-5,0,KLYUTF15,18,rr
428,2015,KLYUTF15_0018rr,upper,Nisutlin_R,1.84778e-4,0,KLYUTF15,18,rr
429,2015,KLYUTF15_0018rr,upper,Teslin_R,2.06585e-4,0,KLYUTF15,18,rr
430,2015,KLYUTF15_0018rr,upper,Morley_R,0.014182143,0,KLYUTF15,18,rr
431,2015,KLYUTF15_0018rr,upper,Takhini_R,4.18e-7,0,KLYUTF15,18,rr
432,2015,KLYUTF15_0018rr,upper,Whitehorse,5.79e-6,0,KLYUTF15,18,rr
433,2015,KLYUTF15_0025rr,lower,Andreafsky_R,1.98e-5,6,KLYUTF15,25,rr
434,2015,KLYUTF15_0025rr,lower,Anvik_R,1.8032e-4,6,KLYUTF15,25,rr
435,2015,KLYUTF15_0025rr,lower,Nulato_R,6.67e-5,6,KLYUTF15,25,rr
436,2015,KLYUTF15_0025rr,lower,Gisasa_R,0.004924031,6,KLYUTF15,25,rr
437,2015,KLYUTF15_0025rr,lower,Kateel_R,0.003305902,6,KLYUTF15,25,rr
438,2015,KLYUTF15_0025rr,lower,Tozitna_R,0.127984515,6,KLYUTF15,25,rr
439,2015,KLYUTF15_0025rr,middle,S_Fk_Koyukuk_R,2.33057e-4,6,KLYUTF15,25,rr
440,2015,KLYUTF15_0025rr,middle,Henshaw_Creek,9.71414e-4,6,KLYUTF15,25,rr
441,2015,KLYUTF15_0025rr,middle,Kantishna_R,5.2878e-4,6,KLYUTF15,25,rr
442,2015,KLYUTF15_0025rr,middle,Chatanika_R,0.525021979,6,KLYUTF15,25,rr
443,2015,KLYUTF15_0025rr,middle,Chena_R,0.008089991,6,KLYUTF15,25,rr
444,2015,KLYUTF15_0025rr,middle,Salcha_R,0.063479834,6,KLYUTF15,25,rr
445,2015,KLYUTF15_0025rr,middle,Goodpaster_R,0.043577015,6,KLYUTF15,25,rr
446,2015,KLYUTF15_0025rr,middle,Beaver_Ck,0.20847003,6,KLYUTF15,25,rr
447,2015,KLYUTF15_0025rr,middle,Chandalar_R,1.4578e-4,6,KLYUTF15,25,rr
448,2015,KLYUTF15_0025rr,middle,Sheenjek_R,0.001024681,6,KLYUTF15,25,rr
449,2015,KLYUTF15_0025rr,middle,Coleen_R,1.48e-5,6,KLYUTF15,25,rr
450,2015,KLYUTF15_0025rr,upper,Kandik_R,1.02e-5,6,KLYUTF15,25,rr
451,2015,KLYUTF15_0025rr,upper,Chandindu_R,2.68e-5,6,KLYUTF15,25,rr
452,2015,KLYUTF15_0025rr,upper,Klondike_R,1.34e-5,6,KLYUTF15,25,rr
453,2015,KLYUTF15_0025rr,upper,Porcupine_R,1.17e-5,6,KLYUTF15,25,rr
454,2015,KLYUTF15_0025rr,upper,Stewart_R,0.008118923,6,KLYUTF15,25,rr
455,2015,KLYUTF15_0025rr,upper,Mayo_R,0.002811027,6,KLYUTF15,25,rr
456,2015,KLYUTF15_0025rr,upper,Pelly_R,6.16e-5,6,KLYUTF15,25,rr
457,2015,KLYUTF15_0025rr,upper,Blind_CK,3.65969e-4,6,KLYUTF15,25,rr
458,2015,KLYUTF15_0025rr,upper,Tincup_Creek,1.34e-7,6,KLYUTF15,25,rr
459,2015,KLYUTF15_0025rr,upper,Yukon_R_Mainstem,6.07e-6,6,KLYUTF15,25,rr
460,2015,KLYUTF15_0025rr,upper,Tatchun_CK,1.78e-6,6,KLYUTF15,25,rr
461,2015,KLYUTF15_0025rr,upper,Nordenskiold_R,2.32e-7,6,KLYUTF15,25,rr
462,2015,KLYUTF15_0025rr,upper,Little_Salmon_R,2.83e-5,6,KLYUTF15,25,rr
463,2015,KLYUTF15_0025rr,upper,Big_Salmon_R,8.53e-6,6,KLYUTF15,25,rr
464,2015,KLYUTF15_0025rr,upper,Nisutlin_R,2.7e-7,6,KLYUTF15,25,rr
465,2015,KLYUTF15_0025rr,upper,Teslin_R,3.16e-5,6,KLYUTF15,25,rr
466,2015,KLYUTF15_0025rr,upper,Morley_R,2.97069e-4,6,KLYUTF15,25,rr
467,2015,KLYUTF15_0025rr,upper,Takhini_R,1.78e-5,6,KLYUTF15,25,rr
468,2015,KLYUTF15_0025rr,upper,Whitehorse,1.50031e-4,6,KLYUTF15,25,rr
469,2015,KLYUTF15_0027rr,lower,Andreafsky_R,1.1e-5,0,KLYUTF15,27,rr
470,2015,KLYUTF15_0027rr,lower,Anvik_R,1.33e-5,0,KLYUTF15,27,rr
471,2015,KLYUTF15_0027rr,lower,Nulato_R,1.16e-5,0,KLYUTF15,27,rr
472,2015,KLYUTF15_0027rr,lower,Gisasa_R,0.005780535,0,KLYUTF15,27,rr
473,2015,KLYUTF15_0027rr,lower,Kateel_R,0.002523116,0,KLYUTF15,27,rr
474,2015,KLYUTF15_0027rr,lower,Tozitna_R,0.308738221,0,KLYUTF15,27,rr
475,2015,KLYUTF15_0027rr,middle,S_Fk_Koyukuk_R,0.003939877,0,KLYUTF15,27,rr
476,2015,KLYUTF15_0027rr,middle,Henshaw_Creek,0.002511212,0,KLYUTF15,27,rr
477,2015,KLYUTF15_0027rr,middle,Kantishna_R,0.001853568,0,KLYUTF15,27,rr
478,2015,KLYUTF15_0027rr,middle,Chatanika_R,0.171977563,0,KLYUTF15,27,rr
479,2015,KLYUTF15_0027rr,middle,Chena_R,0.02652975,0,KLYUTF15,27,rr
480,2015,KLYUTF15_0027rr,middle,Salcha_R,0.10729684,0,KLYUTF15,27,rr
481,2015,KLYUTF15_0027rr,middle,Goodpaster_R,0.11345123,0,KLYUTF15,27,rr
482,2015,KLYUTF15_0027rr,middle,Beaver_Ck,0.192598747,0,KLYUTF15,27,rr
483,2015,KLYUTF15_0027rr,middle,Chandalar_R,2.97754e-4,0,KLYUTF15,27,rr
484,2015,KLYUTF15_0027rr,middle,Sheenjek_R,4.85892e-4,0,KLYUTF15,27,rr
485,2015,KLYUTF15_0027rr,middle,Coleen_R,7.51e-6,0,KLYUTF15,27,rr
486,2015,KLYUTF15_0027rr,upper,Kandik_R,1.79e-5,0,KLYUTF15,27,rr
487,2015,KLYUTF15_0027rr,upper,Chandindu_R,3.54e-5,0,KLYUTF15,27,rr
488,2015,KLYUTF15_0027rr,upper,Klondike_R,1.15e-5,0,KLYUTF15,27,rr
489,2015,KLYUTF15_0027rr,upper,Porcupine_R,3.94e-5,0,KLYUTF15,27,rr
490,2015,KLYUTF15_0027rr,upper,Stewart_R,0.034890484,0,KLYUTF15,27,rr
491,2015,KLYUTF15_0027rr,upper,Mayo_R,0.018730741,0,KLYUTF15,27,rr
492,2015,KLYUTF15_0027rr,upper,Pelly_R,1.18157e-4,0,KLYUTF15,27,rr
493,2015,KLYUTF15_0027rr,upper,Blind_CK,0.002792006,0,KLYUTF15,27,rr
494,2015,KLYUTF15_0027rr,upper,Tincup_Creek,3.82e-6,0,KLYUTF15,27,rr
495,2015,KLYUTF15_0027rr,upper,Yukon_R_Mainstem,1.01784e-4,0,KLYUTF15,27,rr
496,2015,KLYUTF15_0027rr,upper,Tatchun_CK,0.001472401,0,KLYUTF15,27,rr
497,2015,KLYUTF15_0027rr,upper,Nordenskiold_R,8.25e-5,0,KLYUTF15,27,rr
498,2015,KLYUTF15_0027rr,upper,Little_Salmon_R,8.46417e-4,0,KLYUTF15,27,rr
499,2015,KLYUTF15_0027rr,upper,Big_Salmon_R,5.65e-5,0,KLYUTF15,27,rr
500,2015,KLYUTF15_0027rr,upper,Nisutlin_R,1.03212e-4,0,KLYUTF15,27,rr
501,2015,KLYUTF15_0027rr,upper,Teslin_R,7.56009e-4,0,KLYUTF15,27,rr
502,2015,KLYUTF15_0027rr,upper,Morley_R,0.001851601,0,KLYUTF15,27,rr
503,2015,KLYUTF15_0027rr,upper,Takhini_R,1.96e-6,0,KLYUTF15,27,rr
504,2015,KLYUTF15_0027rr,upper,Whitehorse,6.05e-5,0,KLYUTF15,27,rr
505,2015,KLYUTF15_0032rr,lower,Andreafsky_R,1.66705e-4,36,KLYUTF15,32,rr
506,2015,KLYUTF15_0032rr,lower,Anvik_R,7.20772e-4,36,KLYUTF15,32,rr
507,2015,KLYUTF15_0032rr,lower,Nulato_R,2.86504e-4,36,KLYUTF15,32,rr
508,2015,KLYUTF15_0032rr,lower,Gisasa_R,0.179396031,36,KLYUTF15,32,rr
509,2015,KLYUTF15_0032rr,lower,Kateel_R,0.018338171,36,KLYUTF15,32,rr
510,2015,KLYUTF15_0032rr,lower,Tozitna_R,0.203069658,36,KLYUTF15,32,rr
511,2015,KLYUTF15_0032rr,middle,S_Fk_Koyukuk_R,0.002435033,36,KLYUTF15,32,rr
512,2015,KLYUTF15_0032rr,middle,Henshaw_Creek,2.47299e-4,36,KLYUTF15,32,rr
513,2015,KLYUTF15_0032rr,middle,Kantishna_R,0.002004218,36,KLYUTF15,32,rr
514,2015,KLYUTF15_0032rr,middle,Chatanika_R,0.06388275,36,KLYUTF15,32,rr
515,2015,KLYUTF15_0032rr,middle,Chena_R,0.002514448,36,KLYUTF15,32,rr
516,2015,KLYUTF15_0032rr,middle,Salcha_R,0.012450079,36,KLYUTF15,32,rr
517,2015,KLYUTF15_0032rr,middle,Goodpaster_R,0.025157416,36,KLYUTF15,32,rr
518,2015,KLYUTF15_0032rr,middle,Beaver_Ck,0.181439323,36,KLYUTF15,32,rr
519,2015,KLYUTF15_0032rr,middle,Chandalar_R,0.001499577,36,KLYUTF15,32,rr
520,2015,KLYUTF15_0032rr,middle,Sheenjek_R,0.002522571,36,KLYUTF15,32,rr
521,2015,KLYUTF15_0032rr,middle,Coleen_R,4.11213e-4,36,KLYUTF15,32,rr
522,2015,KLYUTF15_0032rr,upper,Kandik_R,2.33498e-4,36,KLYUTF15,32,rr
523,2015,KLYUTF15_0032rr,upper,Chandindu_R,4.5843e-4,36,KLYUTF15,32,rr
524,2015,KLYUTF15_0032rr,upper,Klondike_R,2.10086e-4,36,KLYUTF15,32,rr
525,2015,KLYUTF15_0032rr,upper,Porcupine_R,2.25677e-4,36,KLYUTF15,32,rr
526,2015,KLYUTF15_0032rr,upper,Stewart_R,0.11676618,36,KLYUTF15,32,rr
527,2015,KLYUTF15_0032rr,upper,Mayo_R,0.032884406,36,KLYUTF15,32,rr
528,2015,KLYUTF15_0032rr,upper,Pelly_R,2.91769e-4,36,KLYUTF15,32,rr
529,2015,KLYUTF15_0032rr,upper,Blind_CK,0.004459873,36,KLYUTF15,32,rr
530,2015,KLYUTF15_0032rr,upper,Tincup_Creek,2.43904e-4,36,KLYUTF15,32,rr
531,2015,KLYUTF15_0032rr,upper,Yukon_R_Mainstem,0.001614087,36,KLYUTF15,32,rr
532,2015,KLYUTF15_0032rr,upper,Tatchun_CK,0.008785758,36,KLYUTF15,32,rr
533,2015,KLYUTF15_0032rr,upper,Nordenskiold_R,3.95969e-4,36,KLYUTF15,32,rr
534,2015,KLYUTF15_0032rr,upper,Little_Salmon_R,0.003003169,36,KLYUTF15,32,rr
535,2015,KLYUTF15_0032rr,upper,Big_Salmon_R,2.23378e-4,36,KLYUTF15,32,rr
536,2015,KLYUTF15_0032rr,upper,Nisutlin_R,0.002062872,36,KLYUTF15,32,rr
537,2015,KLYUTF15_0032rr,upper,Teslin_R,0.005263771,36,KLYUTF15,32,rr
538,2015,KLYUTF15_0032rr,upper,Morley_R,0.101146402,36,KLYUTF15,32,rr
539,2015,KLYUTF15_0032rr,upper,Takhini_R,0.013719033,36,KLYUTF15,32,rr
540,2015,KLYUTF15_0032rr,upper,Whitehorse,0.011469972,36,KLYUTF15,32,rr
541,2015,KLYUTF15_0033rr,lower,Andreafsky_R,8.69e-5,32,KLYUTF15,33,rr
542,2015,KLYUTF15_0033rr,lower,Anvik_R,8.23e-5,32,KLYUTF15,33,rr
543,2015,KLYUTF15_0033rr,lower,Nulato_R,1.38495e-4,32,KLYUTF15,33,rr
